date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week,profit,margin_pct,price_diff_competitor
14-09-2024,P113,Electronics,1245.6,850.95,10,4,4982.4,477,1293.54,Holiday,Saturday,1578.5999999999995,0.31683526011560686,-47.940000000000055
14-09-2024,P114,Electronics,380.8,352.97,15,2,761.6,140,375.29,Festival,Saturday,55.65999999999997,0.07308298319327727,5.509999999999991
14-09-2024,P115,Home,1035.0,664.46,0,0,0.0,67,1074.97,Normal,Saturday,0.0,,-39.97000000000003
14-09-2024,P116,Home,595.0,458.52,0,2,1190.0,181,606.89,Normal,Saturday,272.96000000000004,0.22937815126050423,-11.889999999999986
14-09-2024,P117,Fashion,1469.0,1104.86,0,2,2938.0,100,1452.18,Holiday,Saturday,728.2800000000002,0.24788291354663042,16.819999999999936
14-09-2024,P118,Home,918.0,579.76,0,0,0.0,204,890.47,Normal,Saturday,0.0,,27.529999999999973
14-09-2024,P119,Home,1182.0,709.32,0,0,0.0,413,1132.17,Normal,Saturday,0.0,,49.82999999999993
15-09-2024,P100,Electronics,1125.9,879.0,10,2,2251.8,443,1147.9,Normal,Sunday,493.8000000000002,0.21929123367972295,-22.0
15-09-2024,P101,Sports,396.9,268.0,10,0,0.0,422,414.52,Normal,Sunday,0.0,,-17.620000000000005
15-09-2024,P102,Home,914.6,715.59,15,0,0.0,266,915.72,Normal,Sunday,0.0,,-1.1200000000000045
15-09-2024,P103,Sports,617.0,475.35,0,4,2468.0,75,591.0,Normal,Sunday,566.5999999999999,0.22957860615883302,26.0
15-09-2024,P104,Electronics,1138.15,919.16,15,0,0.0,102,1129.51,Normal,Sunday,0.0,,8.6400000000001
15-09-2024,P105,Electronics,1412.0,1001.75,0,1,1412.0,142,1450.74,Festival,Sunday,410.25,0.2905453257790368,-38.74000000000001
15-09-2024,P106,Electronics,963.9,713.51,15,5,4819.5,499,968.45,Normal,Sunday,1251.9499999999998,0.25976761074800286,-4.550000000000068
15-09-2024,P107,Fashion,448.8,345.82,15,2,897.6,264,450.77,Holiday,Sunday,205.96000000000004,0.22945632798573978,-1.9699999999999704
15-09-2024,P108,Sports,789.0,607.21,0,1,789.0,28,758.98,Normal,Sunday,181.78999999999996,0.2304055766793409,30.019999999999982
15-09-2024,P109,Electronics,379.8,302.72,10,3,1139.4,104,396.25,Normal,Sunday,231.24,0.2029489204844655,-16.44999999999999
15-09-2024,P110,Fashion,430.2,371.76,10,4,1720.8,288,436.78,Holiday,Sunday,233.76,0.13584379358437937,-6.579999999999984
15-09-2024,P111,Electronics,743.0,483.29,0,0,0.0,85,771.96,Normal,Sunday,0.0,,-28.960000000000036
15-09-2024,P112,Home,320.0,211.95,0,6,1920.0,499,329.44,Holiday,Sunday,648.3000000000002,0.3376562500000001,-9.439999999999998
15-09-2024,P113,Fashion,675.0,520.24,0,3,2025.0,43,653.52,Holiday,Sunday,464.28,0.22927407407407405,21.480000000000018
15-09-2024,P114,Home,827.05,637.07,15,3,2481.15,79,842.22,Festival,Sunday,569.94,0.22970799830723657,-15.170000000000073
15-09-2024,P115,Home,672.0,438.14,0,0,0.0,239,666.94,Normal,Sunday,0.0,,5.059999999999945
15-09-2024,P116,Sports,762.0,565.34,0,0,0.0,319,765.23,Sale,Sunday,0.0,,-3.230000000000018
15-09-2024,P117,Home,1109.7,844.55,10,1,1109.7,151,1116.75,Normal,Sunday,265.1500000000001,0.23893845183382903,-7.0499999999999545
15-09-2024,P118,Fashion,681.0,475.06,0,1,681.0,349,685.2,Normal,Sunday,205.94,0.3024082232011747,-4.2000000000000455
15-09-2024,P119,Fashion,559.0,344.83,0,2,1118.0,55,536.65,Holiday,Sunday,428.34000000000003,0.3831305903398927,22.350000000000023
16-09-2024,P100,Electronics,776.15,589.34,5,0,0.0,63,805.56,Sale,Monday,0.0,,-29.409999999999968
16-09-2024,P101,Electronics,796.1,584.7,5,0,0.0,176,826.67,Holiday,Monday,0.0,,-30.569999999999936
16-09-2024,P102,Fashion,1051.0,664.83,0,2,2102.0,288,1046.61,Festival,Monday,772.3399999999999,0.3674310180780209,4.3900000000001
16-09-2024,P103,Sports,1021.0,651.8,0,2,2042.0,269,990.38,Sale,Monday,738.4000000000001,0.3616062683643487,30.620000000000005
16-09-2024,P104,Electronics,499.0,386.64,0,1,499.0,273,506.75,Normal,Monday,112.36000000000001,0.22517034068136274,-7.75
16-09-2024,P105,Fashion,1302.3,1091.42,10,3,3906.9,339,1321.25,Normal,Monday,632.6399999999999,0.16192889503186667,-18.950000000000045
16-09-2024,P106,Sports,459.8,346.37,5,0,0.0,118,481.26,Normal,Monday,0.0,,-21.45999999999998
16-09-2024,P107,Sports,439.85,288.96,5,0,0.0,247,449.08,Normal,Monday,0.0,,-9.229999999999961
16-09-2024,P108,Sports,865.3,713.17,15,3,2595.9,480,875.68,Normal,Monday,456.3900000000003,0.1758118571593668,-10.379999999999995
16-09-2024,P109,Home,917.1,793.29,10,0,0.0,424,923.04,Normal,Monday,0.0,,-5.939999999999941
16-09-2024,P110,Sports,198.9,148.92,15,5,994.5,397,192.23,Normal,Monday,249.9000000000001,0.2512820512820514,6.670000000000016
16-09-2024,P111,Electronics,724.85,466.02,5,0,0.0,199,708.53,Festival,Monday,0.0,,16.32000000000005
16-09-2024,P112,Fashion,1268.0,957.34,0,1,1268.0,451,1317.33,Normal,Monday,310.65999999999997,0.24499999999999997,-49.32999999999993
16-09-2024,P113,Home,666.9,559.3,5,0,0.0,117,652.59,Holiday,Monday,0.0,,14.309999999999945
16-09-2024,P114,Fashion,1130.5,860.93,15,0,0.0,245,1147.43,Normal,Monday,0.0,,-16.930000000000064
16-09-2024,P115,Sports,1371.0,1074.94,0,1,1371.0,311,1378.06,Normal,Monday,296.05999999999995,0.21594456601021148,-7.059999999999945
16-09-2024,P116,Sports,1063.8,720.11,10,0,0.0,402,1096.12,Normal,Monday,0.0,,-32.319999999999936
16-09-2024,P117,Sports,1240.7,881.33,5,0,0.0,54,1247.86,Festival,Monday,0.0,,-7.1599999999998545
16-09-2024,P118,Home,1010.0,609.34,0,0,0.0,478,974.62,Normal,Monday,0.0,,35.379999999999995
16-09-2024,P119,Home,878.05,771.9,15,0,0.0,387,910.65,Normal,Monday,0.0,,-32.60000000000002
17-09-2024,P100,Electronics,262.0,190.71,0,4,1048.0,134,262.36,Normal,Tuesday,285.15999999999997,0.2720992366412213,-0.36000000000001364
17-09-2024,P101,Home,804.0,521.43,0,2,1608.0,303,816.74,Festival,Tuesday,565.1400000000001,0.3514552238805971,-12.740000000000009
17-09-2024,P102,Fashion,1045.95,707.2,5,2,2091.9,89,1042.69,Festival,Tuesday,677.5,0.32386825374061856,3.259999999999991
17-09-2024,P103,Sports,557.0,368.97,0,0,0.0,254,573.89,Holiday,Tuesday,0.0,,-16.889999999999986
17-09-2024,P104,Home,1333.8,1019.76,10,0,0.0,48,1380.95,Normal,Tuesday,0.0,,-47.15000000000009
17-09-2024,P105,Home,632.0,501.71,0,0,0.0,478,621.17,Sale,Tuesday,0.0,,10.830000000000041
17-09-2024,P106,Fashion,1327.0,799.03,0,0,0.0,283,1346.13,Holiday,Tuesday,0.0,,-19.13000000000011
17-09-2024,P107,Sports,1006.0,630.43,0,2,2012.0,229,1056.17,Festival,Tuesday,751.1400000000001,0.37333001988071574,-50.17000000000007
17-09-2024,P108,Fashion,338.0,208.76,0,4,1352.0,452,352.07,Normal,Tuesday,516.96,0.3823668639053255,-14.069999999999993
17-09-2024,P109,Sports,812.6,588.42,15,4,3250.4,178,796.38,Normal,Tuesday,896.7200000000003,0.2758798917056363,16.220000000000027
17-09-2024,P110,Sports,343.9,262.52,5,2,687.8,289,348.74,Normal,Tuesday,162.76,0.2366385577202675,-4.840000000000032
17-09-2024,P111,Home,1091.4,790.46,15,2,2182.8,64,1046.12,Festival,Tuesday,601.8800000000001,0.2757375847535276,45.2800000000002
17-09-2024,P112,Home,511.2,446.29,10,3,1533.6,78,490.68,Normal,Tuesday,194.7299999999998,0.12697574334898265,20.519999999999982
17-09-2024,P113,Home,640.05,506.89,15,5,3200.25,338,612.34,Holiday,Tuesday,665.8000000000002,0.20804624638700106,27.709999999999923
17-09-2024,P114,Sports,414.8,312.36,15,2,829.6,209,411.34,Festival,Tuesday,204.88,0.24696239151398264,3.4600000000000364
17-09-2024,P115,Fashion,1204.2,816.14,10,0,0.0,71,1211.42,Festival,Tuesday,0.0,,-7.220000000000027
17-09-2024,P116,Fashion,713.0,532.07,0,0,0.0,340,689.95,Normal,Tuesday,0.0,,23.049999999999955
17-09-2024,P117,Sports,1042.2,835.72,10,1,1042.2,42,1039.13,Normal,Tuesday,206.48000000000002,0.19811936288620227,3.0699999999999363
17-09-2024,P118,Electronics,251.1,198.73,10,2,502.2,31,259.23,Normal,Tuesday,104.74000000000001,0.20856232576662687,-8.130000000000024
17-09-2024,P119,Fashion,861.65,644.09,5,0,0.0,125,845.63,Normal,Tuesday,0.0,,16.019999999999982
18-09-2024,P100,Sports,385.0,284.05,0,3,1155.0,363,384.12,Holiday,Wednesday,302.8499999999999,0.2622077922077921,0.8799999999999955
18-09-2024,P101,Home,940.5,822.6,10,0,0.0,320,949.35,Normal,Wednesday,0.0,,-8.850000000000023
18-09-2024,P102,Fashion,1037.0,697.75,0,4,4148.0,473,1036.7,Sale,Wednesday,1357.0,0.327145612343298,0.2999999999999545
18-09-2024,P103,Home,333.0,239.2,0,3,999.0,28,336.64,Normal,Wednesday,281.4000000000001,0.2816816816816818,-3.6399999999999864
18-09-2024,P104,Home,229.9,166.75,5,1,229.9,272,222.31,Normal,Wednesday,63.150000000000006,0.27468464549804267,7.590000000000003
18-09-2024,P105,Sports,1071.0,786.14,0,0,0.0,395,1103.78,Sale,Wednesday,0.0,,-32.77999999999997
18-09-2024,P106,Sports,806.0,636.44,0,1,806.0,272,820.44,Normal,Wednesday,169.55999999999995,0.2103722084367245,-14.440000000000055
18-09-2024,P107,Home,1140.0,790.81,0,1,1140.0,380,1114.27,Festival,Wednesday,349.19000000000005,0.3063070175438597,25.730000000000018
18-09-2024,P108,Sports,224.0,174.66,0,4,896.0,498,230.59,Sale,Wednesday,197.36,0.22026785714285715,-6.590000000000003
18-09-2024,P109,Home,797.05,593.68,5,5,3985.25,113,797.32,Normal,Wednesday,1016.8500000000004,0.25515337808167626,-0.2700000000000955
18-09-2024,P110,Electronics,880.65,656.72,5,2,1761.3,24,890.72,Normal,Wednesday,447.8599999999999,0.2542780900471242,-10.07000000000005
18-09-2024,P111,Home,754.2,663.92,10,2,1508.4,462,741.44,Normal,Wednesday,180.56000000000017,0.11970299655263866,12.759999999999991
18-09-2024,P112,Electronics,452.2,296.0,5,0,0.0,148,463.01,Holiday,Wednesday,0.0,,-10.810000000000002
18-09-2024,P113,Sports,1003.0,758.75,0,0,0.0,272,978.19,Normal,Wednesday,0.0,,24.809999999999945
18-09-2024,P114,Home,1211.4,998.04,10,0,0.0,239,1238.1,Festival,Wednesday,0.0,,-26.699999999999818
18-09-2024,P115,Electronics,1218.6,930.48,10,0,0.0,24,1248.31,Sale,Wednesday,0.0,,-29.710000000000036
18-09-2024,P116,Home,594.7,446.92,5,2,1189.4,87,570.23,Normal,Wednesday,295.56000000000006,0.24849503951572224,24.470000000000027
18-09-2024,P117,Fashion,813.0,534.88,0,0,0.0,194,814.29,Normal,Wednesday,0.0,,-1.2899999999999636
18-09-2024,P118,Sports,824.0,578.7,0,0,0.0,328,787.42,Sale,Wednesday,0.0,,36.58000000000004
18-09-2024,P119,Fashion,570.0,418.09,0,3,1710.0,285,565.17,Normal,Wednesday,455.73,0.2665087719298246,4.830000000000041
19-09-2024,P100,Fashion,1386.0,1102.96,0,3,4158.0,375,1419.56,Normal,Thursday,849.1199999999999,0.20421356421356418,-33.559999999999945
19-09-2024,P101,Fashion,413.25,287.06,5,0,0.0,228,403.33,Normal,Thursday,0.0,,9.920000000000016
19-09-2024,P102,Electronics,522.9,364.11,10,1,522.9,344,547.99,Sale,Thursday,158.78999999999996,0.3036718301778542,-25.090000000000032
19-09-2024,P103,Fashion,1367.05,1031.73,5,0,0.0,464,1324.58,Normal,Thursday,0.0,,42.47000000000003
19-09-2024,P104,Fashion,800.0,525.16,0,0,0.0,392,814.12,Normal,Thursday,0.0,,-14.120000000000005
19-09-2024,P105,Fashion,525.6,395.29,10,3,1576.8,25,530.35,Holiday,Thursday,390.92999999999984,0.2479261796042617,-4.75
19-09-2024,P106,Sports,1177.0,885.44,0,0,0.0,314,1234.31,Normal,Thursday,0.0,,-57.309999999999945
19-09-2024,P107,Home,268.0,168.19,0,3,804.0,337,262.01,Normal,Thursday,299.43,0.3724253731343284,5.990000000000009
19-09-2024,P108,Electronics,730.15,572.75,15,0,0.0,242,701.15,Sale,Thursday,0.0,,29.0
19-09-2024,P109,Fashion,283.1,215.42,5,3,849.3,223,270.65,Normal,Thursday,203.03999999999996,0.23906746732603318,12.450000000000045
19-09-2024,P110,Electronics,1206.0,918.72,10,3,3618.0,111,1233.4,Festival,Thursday,861.8400000000001,0.23820895522388064,-27.40000000000009
19-09-2024,P111,Sports,771.3,663.92,10,0,0.0,147,799.33,Sale,Thursday,0.0,,-28.030000000000086
19-09-2024,P112,Home,1181.8,904.71,5,0,0.0,78,1160.31,Festival,Thursday,0.0,,21.49000000000001
19-09-2024,P113,Sports,374.85,344.71,15,2,749.7,417,359.82,Normal,Thursday,60.280000000000086,0.08040549553154606,15.03000000000003
19-09-2024,P114,Electronics,597.0,376.12,0,0,0.0,493,585.4,Sale,Thursday,0.0,,11.600000000000023
19-09-2024,P115,Home,718.2,637.37,10,1,718.2,74,691.87,Normal,Thursday,80.83000000000004,0.11254525201893628,26.33000000000004
19-09-2024,P116,Sports,935.0,570.0,0,1,935.0,361,899.99,Normal,Thursday,365.0,0.39037433155080214,35.00999999999999
19-09-2024,P117,Electronics,615.0,386.62,0,3,1845.0,349,606.34,Normal,Thursday,685.1399999999999,0.3713495934959349,8.659999999999968
19-09-2024,P118,Home,1386.05,946.47,5,4,5544.2,361,1354.3,Holiday,Thursday,1758.3199999999997,0.3171458461094477,31.75
19-09-2024,P119,Electronics,455.0,354.04,0,3,1365.0,69,444.82,Normal,Thursday,302.8799999999999,0.2218901098901098,10.180000000000007
20-09-2024,P100,Fashion,1296.9,1066.11,10,1,1296.9,134,1332.16,Normal,Friday,230.7900000000002,0.1779551237566506,-35.25999999999999
20-09-2024,P101,Electronics,213.0,132.43,0,9,1917.0,483,205.11,Festival,Friday,725.1299999999999,0.378262910798122,7.889999999999986
20-09-2024,P102,Sports,627.95,492.07,5,0,0.0,95,600.91,Normal,Friday,0.0,,27.040000000000077
20-09-2024,P103,Sports,360.0,285.94,0,7,2520.0,273,375.78,Festival,Friday,518.4200000000001,0.20572222222222225,-15.779999999999973
20-09-2024,P104,Home,199.5,128.16,5,10,1995.0,30,209.21,Holiday,Friday,713.4000000000001,0.3575939849624061,-9.710000000000008
20-09-2024,P105,Sports,279.0,245.97,10,5,1395.0,127,286.46,Sale,Friday,165.1500000000001,0.11838709677419361,-7.4599999999999795
20-09-2024,P106,Electronics,795.6,616.6,15,0,0.0,260,809.26,Normal,Friday,0.0,,-13.659999999999968
20-09-2024,P107,Home,1435.0,1068.87,0,0,0.0,102,1440.15,Normal,Friday,0.0,,-5.150000000000091
20-09-2024,P108,Fashion,1417.0,1089.51,0,0,0.0,97,1364.59,Sale,Friday,0.0,,52.41000000000008
20-09-2024,P109,Home,673.0,501.76,0,2,1346.0,350,684.76,Holiday,Friday,342.48,0.25444279346210996,-11.759999999999991
20-09-2024,P110,Sports,1051.65,779.19,5,3,3154.95,72,1102.92,Normal,Friday,817.3799999999997,0.2590785907859078,-51.26999999999998
20-09-2024,P111,Sports,333.2,258.92,15,4,1332.8,31,345.47,Holiday,Friday,297.1199999999999,0.22292917166866738,-12.270000000000039
20-09-2024,P112,Sports,1105.0,822.57,0,0,0.0,242,1088.67,Normal,Friday,0.0,,16.329999999999927
20-09-2024,P113,Electronics,1415.5,1172.88,5,2,2831.0,417,1434.55,Normal,Friday,485.2399999999998,0.17140233133168484,-19.049999999999955
20-09-2024,P114,Sports,999.0,668.86,0,0,0.0,357,1003.81,Normal,Friday,0.0,,-4.809999999999945
20-09-2024,P115,Fashion,247.0,190.47,0,3,741.0,188,241.79,Festival,Friday,169.59000000000003,0.22886639676113366,5.210000000000008
20-09-2024,P116,Electronics,1097.0,820.36,0,0,0.0,30,1057.1,Normal,Friday,0.0,,39.90000000000009
20-09-2024,P117,Home,1047.6,910.34,10,0,0.0,125,1020.52,Normal,Friday,0.0,,27.079999999999927
20-09-2024,P118,Sports,852.0,645.73,0,1,852.0,404,832.63,Normal,Friday,206.26999999999998,0.24210093896713614,19.370000000000005
20-09-2024,P119,Home,337.0,256.09,0,1,337.0,91,333.16,Normal,Friday,80.91000000000003,0.24008902077151342,3.839999999999975
21-09-2024,P100,Sports,1109.0,852.15,0,0,0.0,30,1113.69,Festival,Saturday,0.0,,-4.690000000000055
21-09-2024,P101,Home,862.2,667.63,10,0,0.0,169,879.96,Normal,Saturday,0.0,,-17.75999999999999
21-09-2024,P102,Home,1050.0,800.12,0,5,5250.0,194,1087.99,Sale,Saturday,1249.4,0.2379809523809524,-37.99000000000001
21-09-2024,P103,Home,370.8,269.67,10,1,370.8,379,385.53,Normal,Saturday,101.13,0.2727346278317152,-14.729999999999961
21-09-2024,P104,Home,1460.0,898.08,0,0,0.0,150,1458.38,Normal,Saturday,0.0,,1.6199999999998909
21-09-2024,P105,Electronics,697.0,460.68,0,2,1394.0,409,689.56,Festival,Saturday,472.64,0.33905308464849354,7.440000000000055
21-09-2024,P106,Sports,511.1,419.62,5,0,0.0,430,499.61,Normal,Saturday,0.0,,11.490000000000009
21-09-2024,P107,Sports,360.0,260.74,0,3,1080.0,324,342.39,Sale,Saturday,297.78,0.2757222222222222,17.610000000000014
21-09-2024,P108,Electronics,612.0,414.97,10,1,612.0,105,613.86,Normal,Saturday,197.02999999999997,0.3219444444444444,-1.8600000000000136
21-09-2024,P109,Home,228.0,185.21,5,9,2052.0,379,218.91,Festival,Saturday,385.1099999999999,0.1876754385964912,9.090000000000003
21-09-2024,P110,Fashion,534.0,414.06,0,3,1602.0,117,539.64,Normal,Saturday,359.81999999999994,0.22460674157303367,-5.639999999999986
21-09-2024,P111,Electronics,952.2,705.28,10,0,0.0,407,960.36,Holiday,Saturday,0.0,,-8.159999999999968
21-09-2024,P112,Home,411.3,362.99,10,0,0.0,64,410.65,Normal,Saturday,0.0,,0.6500000000000341
21-09-2024,P113,Home,254.6,196.49,5,4,1018.4,73,263.81,Normal,Saturday,232.43999999999994,0.22824037706205808,-9.210000000000008
21-09-2024,P114,Electronics,937.0,655.5,0,1,937.0,220,898.23,Holiday,Saturday,281.5,0.30042689434364994,38.76999999999998
21-09-2024,P115,Home,1360.4,975.83,5,0,0.0,58,1348.17,Normal,Saturday,0.0,,12.230000000000018
21-09-2024,P116,Fashion,502.0,308.36,0,4,2008.0,156,523.43,Festival,Saturday,774.56,0.38573705179282863,-21.42999999999995
21-09-2024,P117,Fashion,748.0,573.93,0,4,2992.0,357,765.13,Holiday,Saturday,696.2800000000002,0.23271390374331558,-17.129999999999995
21-09-2024,P118,Fashion,1193.4,965.06,15,0,0.0,70,1226.22,Holiday,Saturday,0.0,,-32.819999999999936
21-09-2024,P119,Sports,757.15,584.46,5,2,1514.3,473,780.26,Normal,Saturday,345.3799999999999,0.2280789803869774,-23.110000000000014
22-09-2024,P100,Home,1056.6,805.24,10,5,5283.0,332,1069.91,Festival,Sunday,1256.8000000000002,0.2378951353397691,-13.310000000000173
22-09-2024,P101,Sports,732.7,614.8,15,0,0.0,114,711.99,Normal,Sunday,0.0,,20.710000000000036
22-09-2024,P102,Home,209.0,157.12,0,5,1045.0,355,201.78,Normal,Sunday,259.4,0.2482296650717703,7.219999999999999
22-09-2024,P103,Sports,649.8,437.67,10,3,1949.4,397,662.67,Sale,Sunday,636.3900000000001,0.3264542936288089,-12.870000000000005
22-09-2024,P104,Home,464.0,360.61,0,4,1856.0,89,461.77,Festival,Sunday,413.55999999999995,0.22282327586206893,2.230000000000018
22-09-2024,P105,Sports,744.0,495.22,0,1,744.0,424,725.53,Normal,Sunday,248.77999999999997,0.3343817204301075,18.470000000000027
22-09-2024,P106,Electronics,1135.0,856.48,0,3,3405.0,85,1112.43,Normal,Sunday,835.56,0.24539207048458148,22.569999999999936
22-09-2024,P107,Electronics,366.0,242.62,0,4,1464.0,214,359.28,Normal,Sunday,493.52,0.337103825136612,6.720000000000027
22-09-2024,P108,Home,816.85,744.18,15,0,0.0,259,832.47,Normal,Sunday,0.0,,-15.620000000000005
22-09-2024,P109,Fashion,1035.0,663.72,0,4,4140.0,304,1035.81,Sale,Sunday,1485.12,0.3587246376811594,-0.8099999999999454
22-09-2024,P110,Fashion,821.1,754.16,15,0,0.0,21,860.35,Holiday,Sunday,0.0,,-39.25
22-09-2024,P111,Home,1386.0,935.24,0,2,2772.0,402,1449.59,Normal,Sunday,901.52,0.3252236652236652,-63.58999999999992
22-09-2024,P112,Home,523.6,387.21,15,3,1570.8,125,548.11,Holiday,Sunday,409.1700000000001,0.260485103132162,-24.50999999999999
22-09-2024,P113,Electronics,819.0,584.35,0,3,2457.0,244,847.84,Normal,Sunday,703.9499999999998,0.28650793650793643,-28.840000000000032
22-09-2024,P114,Home,1115.0,838.68,0,0,0.0,467,1084.38,Sale,Sunday,0.0,,30.61999999999989
22-09-2024,P115,Sports,1253.0,894.95,0,0,0.0,499,1271.9,Normal,Sunday,0.0,,-18.90000000000009
22-09-2024,P116,Electronics,945.0,645.74,0,0,0.0,419,980.6,Sale,Sunday,0.0,,-35.60000000000002
22-09-2024,P117,Home,896.0,551.51,0,0,0.0,230,866.8,Normal,Sunday,0.0,,29.200000000000045
22-09-2024,P118,Home,1053.0,703.33,0,3,3159.0,405,1076.14,Normal,Sunday,1049.0099999999998,0.3320702754036087,-23.1400000000001
22-09-2024,P119,Home,191.25,178.08,15,5,956.25,225,189.76,Normal,Sunday,65.84999999999991,0.06886274509803912,1.490000000000009
23-09-2024,P100,Home,568.0,383.21,0,2,1136.0,38,575.1,Normal,Monday,369.58000000000004,0.3253345070422536,-7.100000000000023
23-09-2024,P101,Electronics,1172.0,895.2,0,2,2344.0,393,1139.01,Normal,Monday,553.5999999999999,0.23617747440273035,32.99000000000001
23-09-2024,P102,Home,508.0,366.46,0,2,1016.0,307,507.79,Sale,Monday,283.08000000000004,0.2786220472440945,0.20999999999997954
23-09-2024,P103,Electronics,1022.55,882.57,15,2,2045.1,87,1072.28,Festival,Monday,279.9599999999998,0.136893061463987,-49.73000000000002
23-09-2024,P104,Fashion,1075.0,704.43,0,0,0.0,233,1096.21,Normal,Monday,0.0,,-21.210000000000036
23-09-2024,P105,Electronics,863.0,646.83,0,0,0.0,319,905.73,Sale,Monday,0.0,,-42.73000000000002
23-09-2024,P106,Sports,1161.1,979.77,15,0,0.0,311,1109.04,Holiday,Monday,0.0,,52.059999999999945
23-09-2024,P107,Sports,1379.0,1102.04,0,1,1379.0,181,1348.23,Normal,Monday,276.96000000000004,0.20084118926758524,30.769999999999982
23-09-2024,P108,Electronics,894.0,612.46,0,1,894.0,458,933.02,Normal,Monday,281.53999999999996,0.31492170022371363,-39.01999999999998
23-09-2024,P109,Sports,688.0,417.56,0,3,2064.0,297,716.82,Festival,Monday,811.3199999999999,0.3930813953488372,-28.82000000000005
23-09-2024,P110,Sports,386.1,307.02,10,1,386.1,491,405.03,Sale,Monday,79.08000000000004,0.2048174048174049,-18.92999999999995
23-09-2024,P111,Sports,765.0,488.49,0,3,2295.0,460,784.73,Normal,Monday,829.53,0.36145098039215684,-19.730000000000018
23-09-2024,P112,Fashion,838.0,604.01,0,0,0.0,111,800.83,Sale,Monday,0.0,,37.16999999999996
23-09-2024,P113,Fashion,812.25,629.18,5,1,812.25,318,845.54,Normal,Monday,183.07000000000005,0.22538627269929215,-33.289999999999964
23-09-2024,P114,Home,603.0,389.84,0,0,0.0,90,581.66,Normal,Monday,0.0,,21.340000000000032
23-09-2024,P115,Fashion,401.2,313.87,15,4,1604.8,125,415.42,Holiday,Monday,349.31999999999994,0.2176719840478564,-14.220000000000027
23-09-2024,P116,Home,353.7,251.31,10,3,1061.1,269,354.61,Festival,Monday,307.16999999999985,0.28948261238337564,-0.910000000000025
23-09-2024,P117,Electronics,1009.0,634.89,0,0,0.0,275,1023.69,Normal,Monday,0.0,,-14.690000000000055
23-09-2024,P118,Sports,783.7,675.07,15,0,0.0,74,814.51,Normal,Monday,0.0,,-30.809999999999945
23-09-2024,P119,Home,1300.5,1067.77,10,0,0.0,140,1322.48,Normal,Monday,0.0,,-21.980000000000018
24-09-2024,P100,Home,263.0,194.01,0,5,1315.0,315,254.98,Normal,Tuesday,344.95000000000005,0.262319391634981,8.02000000000001
24-09-2024,P101,Electronics,1156.5,778.81,10,1,1156.5,465,1109.23,Normal,Tuesday,377.69000000000005,0.32658019887591877,47.26999999999998
24-09-2024,P102,Electronics,425.6,281.82,5,0,0.0,352,415.58,Normal,Tuesday,0.0,,10.020000000000039
24-09-2024,P103,Electronics,290.7,226.96,10,5,1453.5,125,294.43,Festival,Tuesday,318.70000000000005,0.21926384588923292,-3.730000000000018
24-09-2024,P104,Home,469.0,307.41,0,1,469.0,153,461.4,Holiday,Tuesday,161.58999999999997,0.3445415778251599,7.600000000000023
24-09-2024,P105,Sports,596.7,433.25,10,8,4773.6,296,611.17,Festival,Tuesday,1307.6000000000004,0.27392324451147987,-14.469999999999914
24-09-2024,P106,Electronics,810.0,552.22,0,1,810.0,384,790.35,Normal,Tuesday,257.78,0.31824691358024687,19.649999999999977
24-09-2024,P107,Electronics,1016.5,652.2,5,2,2033.0,100,1051.23,Holiday,Tuesday,728.5999999999999,0.35838662075750116,-34.73000000000002
24-09-2024,P108,Electronics,288.0,211.19,10,2,576.0,241,279.71,Normal,Tuesday,153.62,0.2667013888888889,8.29000000000002
24-09-2024,P109,Home,652.0,463.15,0,0,0.0,28,670.22,Normal,Tuesday,0.0,,-18.220000000000027
24-09-2024,P110,Electronics,539.0,385.37,0,3,1617.0,117,538.12,Normal,Tuesday,460.8899999999999,0.28502782931354353,0.8799999999999955
24-09-2024,P111,Sports,434.35,328.76,15,4,1737.4,210,442.33,Sale,Tuesday,422.3600000000001,0.2430988833889721,-7.979999999999961
24-09-2024,P112,Home,316.0,190.85,0,3,948.0,384,321.86,Festival,Tuesday,375.45000000000005,0.3960443037974684,-5.860000000000014
24-09-2024,P113,Fashion,1345.0,1052.63,0,0,0.0,271,1300.34,Normal,Tuesday,0.0,,44.66000000000008
24-09-2024,P114,Fashion,503.1,362.09,10,0,0.0,232,523.47,Holiday,Tuesday,0.0,,-20.370000000000005
24-09-2024,P115,Fashion,860.0,533.75,0,1,860.0,250,849.33,Normal,Tuesday,326.25,0.3793604651162791,10.669999999999959
24-09-2024,P116,Fashion,881.0,689.48,0,0,0.0,154,875.3,Festival,Tuesday,0.0,,5.7000000000000455
24-09-2024,P117,Home,1199.7,971.82,10,0,0.0,35,1227.76,Sale,Tuesday,0.0,,-28.059999999999945
24-09-2024,P118,Electronics,1178.95,876.89,15,0,0.0,470,1144.25,Festival,Tuesday,0.0,,34.700000000000045
24-09-2024,P119,Electronics,1091.55,808.64,5,1,1091.55,152,1040.78,Normal,Tuesday,282.90999999999997,0.2591818973020017,50.76999999999998
25-09-2024,P100,Fashion,1057.4,807.69,15,2,2114.8,244,1075.2,Normal,Wednesday,499.4200000000001,0.23615471912237565,-17.799999999999955
